Video ID,Code,Module,English title,Vietnamese title,Level,Target duration,English words,Turns,Image file,Content status,QC
327,DGE0327,M33,Location and basic prepositions: describing objects on a table,Vị trí và giới từ cơ bản: mô tả đồ vật trên bàn,A1.1,210–240 sec,199,14,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0327 — Location and basic prepositions: describing objects on a table / Vị trí và giới từ cơ bản: mô tả đồ vật trên bàn,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
328,DGE0328,M33,Location and basic prepositions: finding a bag under a chair,Vị trí và giới từ cơ bản: tìm chiếc túi dưới ghế,A1.1,210–240 sec,213,14,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0328 — Location and basic prepositions: finding a bag under a chair / Vị trí và giới từ cơ bản: tìm chiếc túi dưới ghế,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
329,DGE0329,M33,Location and basic prepositions: explaining where the cat is,Vị trí và giới từ cơ bản: nói vị trí của con mèo,A1.1,210–240 sec,199,14,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0329 — Location and basic prepositions: explaining where the cat is / Vị trí và giới từ cơ bản: nói vị trí của con mèo,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
330,DGE0330,M33,Location and basic prepositions: following simple location instructions,Vị trí và giới từ cơ bản: làm theo chỉ dẫn vị trí đơn giản,A1.1,210–240 sec,185,14,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0330 — Location and basic prepositions: following simple location instructions / Vị trí và giới từ cơ bản: làm theo chỉ dẫn vị trí đơn giản,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
331,DGE0331,M33,Location and basic prepositions: checking locations around the home,Vị trí và giới từ cơ bản: ôn tập vị trí trong nhà,A1.1,210–240 sec,199,14,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0331 — Location and basic prepositions: checking locations around the home / Vị trí và giới từ cơ bản: ôn tập vị trí trong nhà,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
332,DGE0332,M34,Morning routine: waking up on time,Sinh hoạt buổi sáng: thức dậy đúng giờ,A1.1,210–240 sec,185,14,DGE_MODULE_M34_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0332 — Morning routine: waking up on time / Sinh hoạt buổi sáng: thức dậy đúng giờ,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
333,DGE0333,M34,Morning routine: getting out of bed,Sinh hoạt buổi sáng: ra khỏi giường,A1.1,210–240 sec,210,16,DGE_MODULE_M34_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0333 — Morning routine: getting out of bed / Sinh hoạt buổi sáng: ra khỏi giường,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
334,DGE0334,M34,Morning routine: opening the curtains,Sinh hoạt buổi sáng: mở rèm cửa,A1.1,210–240 sec,194,16,DGE_MODULE_M34_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0334 — Morning routine: opening the curtains / Sinh hoạt buổi sáng: mở rèm cửa,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
335,DGE0335,M34,Morning routine: making the bed,Sinh hoạt buổi sáng: dọn giường,A1.1,210–240 sec,194,16,DGE_MODULE_M34_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0335 — Morning routine: making the bed / Sinh hoạt buổi sáng: dọn giường,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
336,DGE0336,M34,Morning routine: washing my face,Sinh hoạt buổi sáng: rửa mặt,A1.1,210–240 sec,194,16,DGE_MODULE_M34_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0336 — Morning routine: washing my face / Sinh hoạt buổi sáng: rửa mặt,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
337,DGE0337,M34,Morning routine: preparing breakfast,Sinh hoạt buổi sáng: chuẩn bị bữa sáng,A1.1,210–240 sec,178,16,DGE_MODULE_M34_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0337 — Morning routine: preparing breakfast / Sinh hoạt buổi sáng: chuẩn bị bữa sáng,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
338,DGE0338,M34,Morning routine: checking the morning weather,Sinh hoạt buổi sáng: kiểm tra thời tiết buổi sáng,A1.1,210–240 sec,185,14,DGE_MODULE_M34_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0338 — Morning routine: checking the morning weather / Sinh hoạt buổi sáng: kiểm tra thời tiết buổi sáng,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
339,DGE0339,M34,Morning routine: packing a bag for the day,Sinh hoạt buổi sáng: chuẩn bị túi cho ngày mới,A1.1,210–240 sec,213,14,DGE_MODULE_M34_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0339 — Morning routine: packing a bag for the day / Sinh hoạt buổi sáng: chuẩn bị túi cho ngày mới,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
340,DGE0340,M34,Morning routine: leaving home calmly,Sinh hoạt buổi sáng: rời nhà một cách bình tĩnh,A1.1,210–240 sec,171,14,DGE_MODULE_M34_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0340 — Morning routine: leaving home calmly / Sinh hoạt buổi sáng: rời nhà một cách bình tĩnh,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
341,DGE0341,M34,Morning routine: reviewing a complete morning routine,Sinh hoạt buổi sáng: ôn tập toàn bộ sinh hoạt buổi sáng,A1.1,210–240 sec,199,14,DGE_MODULE_M34_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0341 — Morning routine: reviewing a complete morning routine / Sinh hoạt buổi sáng: ôn tập toàn bộ sinh hoạt buổi sáng,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
342,DGE0342,M35,Personal hygiene and getting dressed: brushing my teeth,Vệ sinh cá nhân và mặc quần áo: đánh răng,A1.1,210–240 sec,194,16,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0342 — Personal hygiene and getting dressed: brushing my teeth / Vệ sinh cá nhân và mặc quần áo: đánh răng,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
343,DGE0343,M35,Personal hygiene and getting dressed: taking a shower,Vệ sinh cá nhân và mặc quần áo: tắm vòi sen,A1.1,210–240 sec,194,16,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0343 — Personal hygiene and getting dressed: taking a shower / Vệ sinh cá nhân và mặc quần áo: tắm vòi sen,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
344,DGE0344,M35,Personal hygiene and getting dressed: drying with a clean towel,Vệ sinh cá nhân và mặc quần áo: lau khô bằng khăn sạch,A1.1,210–240 sec,199,14,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0344 — Personal hygiene and getting dressed: drying with a clean towel / Vệ sinh cá nhân và mặc quần áo: lau khô bằng khăn sạch,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
345,DGE0345,M35,Personal hygiene and getting dressed: combing my hair,Vệ sinh cá nhân và mặc quần áo: chải tóc,A1.1,210–240 sec,194,16,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0345 — Personal hygiene and getting dressed: combing my hair / Vệ sinh cá nhân và mặc quần áo: chải tóc,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
346,DGE0346,M35,Personal hygiene and getting dressed: choosing clean clothes,Vệ sinh cá nhân và mặc quần áo: chọn quần áo sạch,A1.1,210–240 sec,194,16,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0346 — Personal hygiene and getting dressed: choosing clean clothes / Vệ sinh cá nhân và mặc quần áo: chọn quần áo sạch,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
347,DGE0347,M35,Personal hygiene and getting dressed: putting on a shirt and trousers,Vệ sinh cá nhân và mặc quần áo: mặc áo sơ mi và quần dài,A1.1,210–240 sec,213,14,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0347 — Personal hygiene and getting dressed: putting on a shirt and trousers / Vệ sinh cá nhân và mặc quần áo: mặc áo sơ mi và quần dài,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
348,DGE0348,M35,Personal hygiene and getting dressed: choosing socks and shoes,Vệ sinh cá nhân và mặc quần áo: chọn tất và giày,A1.1,210–240 sec,185,14,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0348 — Personal hygiene and getting dressed: choosing socks and shoes / Vệ sinh cá nhân và mặc quần áo: chọn tất và giày,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
349,DGE0349,M35,Personal hygiene and getting dressed: getting dressed for warm weather,Vệ sinh cá nhân và mặc quần áo: mặc đồ cho thời tiết ấm,A1.1,210–240 sec,199,14,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0349 — Personal hygiene and getting dressed: getting dressed for warm weather / Vệ sinh cá nhân và mặc quần áo: mặc đồ cho thời tiết ấm,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
350,DGE0350,M35,Personal hygiene and getting dressed: getting dressed for cool weather,Vệ sinh cá nhân và mặc quần áo: mặc đồ cho thời tiết mát,A1.1,210–240 sec,199,14,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0350 — Personal hygiene and getting dressed: getting dressed for cool weather / Vệ sinh cá nhân và mặc quần áo: mặc đồ cho thời tiết mát,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
351,DGE0351,M35,Personal hygiene and getting dressed: checking my hygiene and clothes,Vệ sinh cá nhân và mặc quần áo: kiểm tra vệ sinh và quần áo,A1.1,210–240 sec,199,14,DGE_MODULE_M35_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0351 — Personal hygiene and getting dressed: checking my hygiene and clothes / Vệ sinh cá nhân và mặc quần áo: kiểm tra vệ sinh và quần áo,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
352,DGE0352,M36,Household chores: making a simple chore list,Việc nhà: lập danh sách việc nhà đơn giản,A1.1,210–240 sec,199,14,DGE_MODULE_M36_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0352 — Household chores: making a simple chore list / Việc nhà: lập danh sách việc nhà đơn giản,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
353,DGE0353,M36,Household chores: washing the dishes,Việc nhà: rửa bát đĩa,A1.1,210–240 sec,194,16,DGE_MODULE_M36_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0353 — Household chores: washing the dishes / Việc nhà: rửa bát đĩa,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
354,DGE0354,M36,Household chores: cleaning the kitchen,Việc nhà: dọn nhà bếp,A1.1,210–240 sec,194,16,DGE_MODULE_M36_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0354 — Household chores: cleaning the kitchen / Việc nhà: dọn nhà bếp,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
355,DGE0355,M36,Household chores: sweeping the floor,Việc nhà: quét sàn,A1.1,210–240 sec,194,16,DGE_MODULE_M36_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0355 — Household chores: sweeping the floor / Việc nhà: quét sàn,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
356,DGE0356,M36,Household chores: using a vacuum cleaner,Việc nhà: dùng máy hút bụi,A1.1,210–240 sec,185,14,DGE_MODULE_M36_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0356 — Household chores: using a vacuum cleaner / Việc nhà: dùng máy hút bụi,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
357,DGE0357,M36,Household chores: doing the laundry,Việc nhà: giặt quần áo,A1.1,210–240 sec,194,16,DGE_MODULE_M36_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0357 — Household chores: doing the laundry / Việc nhà: giặt quần áo,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
358,DGE0358,M36,Household chores: folding clean clothes,Việc nhà: gấp quần áo sạch,A1.1,210–240 sec,194,16,DGE_MODULE_M36_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0358 — Household chores: folding clean clothes / Việc nhà: gấp quần áo sạch,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
359,DGE0359,M36,Household chores: taking out the rubbish,Việc nhà: mang rác ra ngoài,A1.1,210–240 sec,185,14,DGE_MODULE_M36_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0359 — Household chores: taking out the rubbish / Việc nhà: mang rác ra ngoài,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
360,DGE0360,M36,Household chores: sharing chores fairly,Việc nhà: chia việc nhà công bằng,A1.1,210–240 sec,171,14,DGE_MODULE_M36_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0360 — Household chores: sharing chores fairly / Việc nhà: chia việc nhà công bằng,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
361,DGE0361,M36,Household chores: checking that the home is tidy,Việc nhà: kiểm tra nhà cửa gọn gàng,A1.1,210–240 sec,213,14,DGE_MODULE_M36_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0361 — Household chores: checking that the home is tidy / Việc nhà: kiểm tra nhà cửa gọn gàng,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
