Video ID,Code,English title,Vietnamese title,Turn,Speaker,English,Vietnamese,EN words,Line key,Image file,Logo file,English display,Vietnamese display,English voice,Vietnamese voice,Reflex role,Speaker sex,Language,Voice locale,On-screen prefix,Render order,Reflex rule
375,DGE0375,Evening routine and sleep: relaxing after a busy day,Sinh hoạt buổi tối và giấc ngủ: thư giãn sau một ngày bận rộn,76,Mia,I can now speak confidently and naturally about relaxing after a busy day.,Bây giờ mình có thể nói tự tin và tự nhiên về thư giãn sau một ngày bận rộn.,13,DGE0375_L76,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I can now speak confidently and naturally about relaxing after a busy day.,TIẾNG VIỆT: Bây giờ mình có thể nói tự tin và tự nhiên về thư giãn sau một ngày bận rộn.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
376,DGE0376,Evening routine and sleep: preparing things for tomorrow,Sinh hoạt buổi tối và giấc ngủ: chuẩn bị đồ cho ngày mai,1,Ben,"Hello, Mia. Today we will practise preparing things for tomorrow in a clear conversation.",Chào Mia. Hôm nay chúng ta sẽ luyện chuẩn bị đồ cho ngày mai trong một cuộc hội thoại rõ ràng.,14,DGE0376_L01,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: Hello, Mia. Today we will practise preparing things for tomorrow in a clear conversation.",TIẾNG VIỆT: Chào Mia. Hôm nay chúng ta sẽ luyện chuẩn bị đồ cho ngày mai trong một cuộc hội thoại rõ ràng.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
376,DGE0376,Evening routine and sleep: preparing things for tomorrow,Sinh hoạt buổi tối và giấc ngủ: chuẩn bị đồ cho ngày mai,2,Mia,"Hello, Ben. I am ready to practise preparing things for tomorrow with you today.",Chào Ben. Hôm nay mình đã sẵn sàng luyện chuẩn bị đồ cho ngày mai cùng bạn.,14,DGE0376_L02,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: Hello, Ben. I am ready to practise preparing things for tomorrow with you today.",TIẾNG VIỆT: Chào Ben. Hôm nay mình đã sẵn sàng luyện chuẩn bị đồ cho ngày mai cùng bạn.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
376,DGE0376,Evening routine and sleep: preparing things for tomorrow,Sinh hoạt buổi tối và giấc ngủ: chuẩn bị đồ cho ngày mai,3,Ben,"First, listen to the phrase about preparing things for tomorrow at natural speed.","Trước tiên, hãy nghe cụm từ về chuẩn bị đồ cho ngày mai ở tốc độ tự nhiên.",13,DGE0376_L03,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: First, listen to the phrase about preparing things for tomorrow at natural speed.","TIẾNG VIỆT: Trước tiên, hãy nghe cụm từ về chuẩn bị đồ cho ngày mai ở tốc độ tự nhiên.",British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
376,DGE0376,Evening routine and sleep: preparing things for tomorrow,Sinh hoạt buổi tối và giấc ngủ: chuẩn bị đồ cho ngày mai,4,Mia,I am listening carefully to the natural phrase about preparing things for tomorrow.,Mình đang nghe kỹ cụm từ tự nhiên về chuẩn bị đồ cho ngày mai.,13,DGE0376_L04,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I am listening carefully to the natural phrase about preparing things for tomorrow.,TIẾNG VIỆT: Mình đang nghe kỹ cụm từ tự nhiên về chuẩn bị đồ cho ngày mai.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
376,DGE0376,Evening routine and sleep: preparing things for tomorrow,Sinh hoạt buổi tối và giấc ngủ: chuẩn bị đồ cho ngày mai,5,Ben,Please repeat the key idea for preparing things for tomorrow slowly and carefully.,Hãy nhắc lại ý chính về chuẩn bị đồ cho ngày mai thật chậm và cẩn thận.,13,DGE0376_L05,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Please repeat the key idea for preparing things for tomorrow slowly and carefully.,TIẾNG VIỆT: Hãy nhắc lại ý chính về chuẩn bị đồ cho ngày mai thật chậm và cẩn thận.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
376,DGE0376,Evening routine and sleep: preparing things for tomorrow,Sinh hoạt buổi tối và giấc ngủ: chuẩn bị đồ cho ngày mai,6,Mia,I will repeat the key idea for preparing things for tomorrow slowly and clearly.,Mình sẽ nhắc lại ý chính về chuẩn bị đồ cho ngày mai thật chậm và rõ.,14,DGE0376_L06,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I will repeat the key idea for preparing things for tomorrow slowly and clearly.,TIẾNG VIỆT: Mình sẽ nhắc lại ý chính về chuẩn bị đồ cho ngày mai thật chậm và rõ.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
376,DGE0376,Evening routine and sleep: preparing things for tomorrow,Sinh hoạt buổi tối và giấc ngủ: chuẩn bị đồ cho ngày mai,7,Ben,Now say the same idea again without looking at the words for preparing things for tomorrow.,Bây giờ hãy nói lại ý đó mà không nhìn vào câu chữ cho nội dung chuẩn bị đồ cho ngày mai.,16,DGE0376_L07,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Now say the same idea again without looking at the words for preparing things for tomorrow.,TIẾNG VIỆT: Bây giờ hãy nói lại ý đó mà không nhìn vào câu chữ cho nội dung chuẩn bị đồ cho ngày mai.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
376,DGE0376,Evening routine and sleep: preparing things for tomorrow,Sinh hoạt buổi tối và giấc ngủ: chuẩn bị đồ cho ngày mai,8,Mia,I can now say the idea about preparing things for tomorrow without reading.,Bây giờ mình có thể nói ý về chuẩn bị đồ cho ngày mai mà không cần đọc.,13,DGE0376_L08,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I can now say the idea about preparing things for tomorrow without reading.,TIẾNG VIỆT: Bây giờ mình có thể nói ý về chuẩn bị đồ cho ngày mai mà không cần đọc.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
376,DGE0376,Evening routine and sleep: preparing things for tomorrow,Sinh hoạt buổi tối và giấc ngủ: chuẩn bị đồ cho ngày mai,9,Ben,Imagine that we are at home and need to use preparing things for tomorrow.,Hãy tưởng tượng chúng ta đang ở nhà và cần dùng cách nói về chuẩn bị đồ cho ngày mai.,14,DGE0376_L09,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Imagine that we are at home and need to use preparing things for tomorrow.,TIẾNG VIỆT: Hãy tưởng tượng chúng ta đang ở nhà và cần dùng cách nói về chuẩn bị đồ cho ngày mai.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
376,DGE0376,Evening routine and sleep: preparing things for tomorrow,Sinh hoạt buổi tối và giấc ngủ: chuẩn bị đồ cho ngày mai,10,Mia,I can picture the home situation and understand preparing things for tomorrow.,Mình hình dung được tình huống tại nhà và hiểu chuẩn bị đồ cho ngày mai.,12,DGE0376_L10,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I can picture the home situation and understand preparing things for tomorrow.,TIẾNG VIỆT: Mình hình dung được tình huống tại nhà và hiểu chuẩn bị đồ cho ngày mai.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
376,DGE0376,Evening routine and sleep: preparing things for tomorrow,Sinh hoạt buổi tối và giấc ngủ: chuẩn bị đồ cho ngày mai,11,Ben,What simple sentence could you say to begin preparing things for tomorrow?,Bạn có thể nói câu đơn giản nào để bắt đầu tình huống chuẩn bị đồ cho ngày mai?,12,DGE0376_L11,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: What simple sentence could you say to begin preparing things for tomorrow?,TIẾNG VIỆT: Bạn có thể nói câu đơn giản nào để bắt đầu tình huống chuẩn bị đồ cho ngày mai?,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
376,DGE0376,Evening routine and sleep: preparing things for tomorrow,Sinh hoạt buổi tối và giấc ngủ: chuẩn bị đồ cho ngày mai,12,Mia,"I would begin with a short, friendly sentence about preparing things for tomorrow.","Mình sẽ bắt đầu bằng một câu ngắn, thân thiện về chuẩn bị đồ cho ngày mai.",13,DGE0376_L12,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: I would begin with a short, friendly sentence about preparing things for tomorrow.","TIẾNG VIỆT: Mình sẽ bắt đầu bằng một câu ngắn, thân thiện về chuẩn bị đồ cho ngày mai.",British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
376,DGE0376,Evening routine and sleep: preparing things for tomorrow,Sinh hoạt buổi tối và giấc ngủ: chuẩn bị đồ cho ngày mai,75,Ben,Excellent. What can you now say confidently about preparing things for tomorrow?,Xuất sắc. Bây giờ bạn có thể tự tin nói gì về chuẩn bị đồ cho ngày mai?,12,DGE0376_L75,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Excellent. What can you now say confidently about preparing things for tomorrow?,TIẾNG VIỆT: Xuất sắc. Bây giờ bạn có thể tự tin nói gì về chuẩn bị đồ cho ngày mai?,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
376,DGE0376,Evening routine and sleep: preparing things for tomorrow,Sinh hoạt buổi tối và giấc ngủ: chuẩn bị đồ cho ngày mai,76,Mia,I can now speak confidently and naturally about preparing things for tomorrow.,Bây giờ mình có thể nói tự tin và tự nhiên về chuẩn bị đồ cho ngày mai.,12,DGE0376_L76,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I can now speak confidently and naturally about preparing things for tomorrow.,TIẾNG VIỆT: Bây giờ mình có thể nói tự tin và tự nhiên về chuẩn bị đồ cho ngày mai.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
377,DGE0377,Evening routine and sleep: turning off lights and appliances,Sinh hoạt buổi tối và giấc ngủ: tắt đèn và thiết bị,1,Ben,"Hello, Mia. Today we will practise turning off lights and appliances in a clear conversation.",Chào Mia. Hôm nay chúng ta sẽ luyện tắt đèn và thiết bị trong một cuộc hội thoại rõ ràng.,15,DGE0377_L01,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: Hello, Mia. Today we will practise turning off lights and appliances in a clear conversation.",TIẾNG VIỆT: Chào Mia. Hôm nay chúng ta sẽ luyện tắt đèn và thiết bị trong một cuộc hội thoại rõ ràng.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
377,DGE0377,Evening routine and sleep: turning off lights and appliances,Sinh hoạt buổi tối và giấc ngủ: tắt đèn và thiết bị,2,Mia,"Hello, Ben. I am ready to practise turning off lights and appliances with you today.",Chào Ben. Hôm nay mình đã sẵn sàng luyện tắt đèn và thiết bị cùng bạn.,15,DGE0377_L02,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: Hello, Ben. I am ready to practise turning off lights and appliances with you today.",TIẾNG VIỆT: Chào Ben. Hôm nay mình đã sẵn sàng luyện tắt đèn và thiết bị cùng bạn.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
377,DGE0377,Evening routine and sleep: turning off lights and appliances,Sinh hoạt buổi tối và giấc ngủ: tắt đèn và thiết bị,3,Ben,"First, listen to the phrase about turning off lights and appliances at natural speed.","Trước tiên, hãy nghe cụm từ về tắt đèn và thiết bị ở tốc độ tự nhiên.",14,DGE0377_L03,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: First, listen to the phrase about turning off lights and appliances at natural speed.","TIẾNG VIỆT: Trước tiên, hãy nghe cụm từ về tắt đèn và thiết bị ở tốc độ tự nhiên.",British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
377,DGE0377,Evening routine and sleep: turning off lights and appliances,Sinh hoạt buổi tối và giấc ngủ: tắt đèn và thiết bị,4,Mia,I am listening carefully to the natural phrase about turning off lights and appliances.,Mình đang nghe kỹ cụm từ tự nhiên về tắt đèn và thiết bị.,14,DGE0377_L04,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I am listening carefully to the natural phrase about turning off lights and appliances.,TIẾNG VIỆT: Mình đang nghe kỹ cụm từ tự nhiên về tắt đèn và thiết bị.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
377,DGE0377,Evening routine and sleep: turning off lights and appliances,Sinh hoạt buổi tối và giấc ngủ: tắt đèn và thiết bị,5,Ben,Please repeat the key idea for turning off lights and appliances slowly and carefully.,Hãy nhắc lại ý chính về tắt đèn và thiết bị thật chậm và cẩn thận.,14,DGE0377_L05,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Please repeat the key idea for turning off lights and appliances slowly and carefully.,TIẾNG VIỆT: Hãy nhắc lại ý chính về tắt đèn và thiết bị thật chậm và cẩn thận.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
377,DGE0377,Evening routine and sleep: turning off lights and appliances,Sinh hoạt buổi tối và giấc ngủ: tắt đèn và thiết bị,6,Mia,I will repeat the key idea for turning off lights and appliances slowly and clearly.,Mình sẽ nhắc lại ý chính về tắt đèn và thiết bị thật chậm và rõ.,15,DGE0377_L06,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I will repeat the key idea for turning off lights and appliances slowly and clearly.,TIẾNG VIỆT: Mình sẽ nhắc lại ý chính về tắt đèn và thiết bị thật chậm và rõ.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
377,DGE0377,Evening routine and sleep: turning off lights and appliances,Sinh hoạt buổi tối và giấc ngủ: tắt đèn và thiết bị,7,Ben,Now say the same idea again without looking at the words for turning off lights and appliances.,Bây giờ hãy nói lại ý đó mà không nhìn vào câu chữ cho nội dung tắt đèn và thiết bị.,17,DGE0377_L07,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Now say the same idea again without looking at the words for turning off lights and appliances.,TIẾNG VIỆT: Bây giờ hãy nói lại ý đó mà không nhìn vào câu chữ cho nội dung tắt đèn và thiết bị.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
377,DGE0377,Evening routine and sleep: turning off lights and appliances,Sinh hoạt buổi tối và giấc ngủ: tắt đèn và thiết bị,8,Mia,I can now say the idea about turning off lights and appliances without reading.,Bây giờ mình có thể nói ý về tắt đèn và thiết bị mà không cần đọc.,14,DGE0377_L08,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I can now say the idea about turning off lights and appliances without reading.,TIẾNG VIỆT: Bây giờ mình có thể nói ý về tắt đèn và thiết bị mà không cần đọc.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
377,DGE0377,Evening routine and sleep: turning off lights and appliances,Sinh hoạt buổi tối và giấc ngủ: tắt đèn và thiết bị,9,Ben,Imagine that we are at home and need to use turning off lights and appliances.,Hãy tưởng tượng chúng ta đang ở nhà và cần dùng cách nói về tắt đèn và thiết bị.,15,DGE0377_L09,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Imagine that we are at home and need to use turning off lights and appliances.,TIẾNG VIỆT: Hãy tưởng tượng chúng ta đang ở nhà và cần dùng cách nói về tắt đèn và thiết bị.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
377,DGE0377,Evening routine and sleep: turning off lights and appliances,Sinh hoạt buổi tối và giấc ngủ: tắt đèn và thiết bị,10,Mia,I can picture the home situation and understand turning off lights and appliances.,Mình hình dung được tình huống tại nhà và hiểu tắt đèn và thiết bị.,13,DGE0377_L10,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I can picture the home situation and understand turning off lights and appliances.,TIẾNG VIỆT: Mình hình dung được tình huống tại nhà và hiểu tắt đèn và thiết bị.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
377,DGE0377,Evening routine and sleep: turning off lights and appliances,Sinh hoạt buổi tối và giấc ngủ: tắt đèn và thiết bị,11,Ben,What simple sentence could you say to begin turning off lights and appliances?,Bạn có thể nói câu đơn giản nào để bắt đầu tình huống tắt đèn và thiết bị?,13,DGE0377_L11,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: What simple sentence could you say to begin turning off lights and appliances?,TIẾNG VIỆT: Bạn có thể nói câu đơn giản nào để bắt đầu tình huống tắt đèn và thiết bị?,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
377,DGE0377,Evening routine and sleep: turning off lights and appliances,Sinh hoạt buổi tối và giấc ngủ: tắt đèn và thiết bị,12,Mia,"I would begin with a short, friendly sentence about turning off lights and appliances.","Mình sẽ bắt đầu bằng một câu ngắn, thân thiện về tắt đèn và thiết bị.",14,DGE0377_L12,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: I would begin with a short, friendly sentence about turning off lights and appliances.","TIẾNG VIỆT: Mình sẽ bắt đầu bằng một câu ngắn, thân thiện về tắt đèn và thiết bị.",British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
377,DGE0377,Evening routine and sleep: turning off lights and appliances,Sinh hoạt buổi tối và giấc ngủ: tắt đèn và thiết bị,75,Ben,Excellent. What can you now say confidently about turning off lights and appliances?,Xuất sắc. Bây giờ bạn có thể tự tin nói gì về tắt đèn và thiết bị?,13,DGE0377_L75,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Excellent. What can you now say confidently about turning off lights and appliances?,TIẾNG VIỆT: Xuất sắc. Bây giờ bạn có thể tự tin nói gì về tắt đèn và thiết bị?,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
377,DGE0377,Evening routine and sleep: turning off lights and appliances,Sinh hoạt buổi tối và giấc ngủ: tắt đèn và thiết bị,76,Mia,I can now speak confidently and naturally about turning off lights and appliances.,Bây giờ mình có thể nói tự tin và tự nhiên về tắt đèn và thiết bị.,13,DGE0377_L76,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I can now speak confidently and naturally about turning off lights and appliances.,TIẾNG VIỆT: Bây giờ mình có thể nói tự tin và tự nhiên về tắt đèn và thiết bị.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
378,DGE0378,Evening routine and sleep: putting on pyjamas,Sinh hoạt buổi tối và giấc ngủ: mặc đồ ngủ,1,Ben,"Hello, Mia. Today we will practise putting on pyjamas in a clear conversation.",Chào Mia. Hôm nay chúng ta sẽ luyện mặc đồ ngủ trong một cuộc hội thoại rõ ràng.,13,DGE0378_L01,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: Hello, Mia. Today we will practise putting on pyjamas in a clear conversation.",TIẾNG VIỆT: Chào Mia. Hôm nay chúng ta sẽ luyện mặc đồ ngủ trong một cuộc hội thoại rõ ràng.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
378,DGE0378,Evening routine and sleep: putting on pyjamas,Sinh hoạt buổi tối và giấc ngủ: mặc đồ ngủ,2,Mia,"Hello, Ben. I am ready to practise putting on pyjamas with you today.",Chào Ben. Hôm nay mình đã sẵn sàng luyện mặc đồ ngủ cùng bạn.,13,DGE0378_L02,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: Hello, Ben. I am ready to practise putting on pyjamas with you today.",TIẾNG VIỆT: Chào Ben. Hôm nay mình đã sẵn sàng luyện mặc đồ ngủ cùng bạn.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
378,DGE0378,Evening routine and sleep: putting on pyjamas,Sinh hoạt buổi tối và giấc ngủ: mặc đồ ngủ,3,Ben,"First, listen to the phrase about putting on pyjamas at natural speed.","Trước tiên, hãy nghe cụm từ về mặc đồ ngủ ở tốc độ tự nhiên.",12,DGE0378_L03,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: First, listen to the phrase about putting on pyjamas at natural speed.","TIẾNG VIỆT: Trước tiên, hãy nghe cụm từ về mặc đồ ngủ ở tốc độ tự nhiên.",British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
